Name,Exp_a,Exp_b,Exp_c,Exp_alpha,Exp_beta,Exp_gamma,Exp_Vol,DFT_a,DFT_b,DFT_c,DFT_alpha,DFT_beta,DFT_gamma,DFT_Vol,128_2_6_a,128_2_6_b,128_2_6_c,128_2_6_alpha,128_2_6_beta,128_2_6_gamma,128_2_6_Vol,64_3_6_a,64_3_6_b,64_3_6_c,64_3_6_alpha,64_3_6_beta,64_3_6_gamma,64_3_6_Vol,Error_DFT_vs_Exp(%),Error_128_2_6_vs_DFT(%),Error_64_3_6_vs_DFT(%),Error_128_2_6_vs_Exp(%),Error_64_3_6_vs_Exp(%)
YECHAQ,22.2718,6.6112,10.553400000000002,90.0,100.2256,90.0,1529.2358706481493,21.607556201826537,6.611587682478321,10.35452818676454,90.0,98.65519529785462,90.0,1462.4046119025493,22.050009347529826,6.556925386584609,10.394502014412172,90.00000104375988,100.41518585629426,89.99999983170407,1478.078462396095,22.05435127652382,6.539748379315292,10.399895595001565,90.00000084694133,100.15359969618437,89.99999946267977,1476.484403937848,-4.370238759654152,1.0717861777770485,0.9627836182068101,-3.3452921968389315,-3.4495310843018165
YEKJEF,6.74587,4.92434,9.49759,90.0,101.4531,90.0,309.2176661595543,6.742996969167396,4.889623992101346,9.48983345865579,90.0,102.05054240412761,90.0,305.99181157780157,6.825890165606278,4.82168134450611,9.530719031011753,89.99999858215085,102.45945445420972,90.000002441123,306.29012859245006,6.763707024609375,4.879765441288251,9.508407334110867,89.99999805924455,101.99056525496488,90.00000286194155,306.9807208163249,-1.0432310099928839,0.09749182931081125,0.32318160195992024,-0.9467562456776522,-0.7234209387232011
YELZIB,13.052301,17.254901,13.985319999999998,90.0,118.13001,90.0,2777.6752828919894,12.839528562625592,17.052393413970734,13.90855945255458,90.0,118.62553583712472,90.0,2672.9884370673385,12.840576537683116,16.980717140168313,13.842837764752055,90.00000008274179,118.183557612009,90.00000102302032,2660.467484641839,12.883754617423126,16.93266676578868,13.804844344070077,89.999999490229,118.11838454823943,90.00000045429259,2656.1704051424567,-3.7688655138859737,-0.4684252371565437,-0.6291846119369537,-4.219636433820986,-4.374337003964958
YEPJEL,8.45714,5.4259,16.023,90.0,97.54200000000002,90.0,728.8961786493978,8.266149568456424,5.383537795203821,16.108727947535105,90.0,98.15522426145127,90.0,709.6072840213182,8.079094408462474,5.4536040331914055,16.195952964134584,89.99999571833982,98.52495594383916,89.99999925954394,705.7123813637744,8.58280107036667,5.198263158766246,16.209044865880937,90.00000705554403,99.02733249712409,89.99998863018656,714.2196515306375,-2.646315784481251,-0.5488814369930765,0.6499887491544977,-3.1806720853690926,-2.013527790192981
YEPNAM,6.38404,8.96456,10.52767,92.00700999999998,103.48601,95.25400999999998,582.4357044585909,6.3795353978307014,8.93586689618582,10.345155932240598,91.7088777496931,103.02856961278971,95.55662998822235,571.0500016164639,6.325552403249776,8.914991153469332,9.990142629243369,93.87415617571678,98.99396839073222,94.80824767194683,552.6160685449139,6.354271959845133,8.871130864026668,10.296211207067733,92.07572739495467,102.65779930928757,94.95623892874936,563.2611516063567,-1.954842870203276,-3.228076879322174,-1.3639523663530915,-5.11981591880534,-3.2921321109697455
YEVNEV,8.05977,9.60519,14.240213,96.8172,99.41220000000001,103.6722,1042.4205354169533,8.016935913324234,9.561951018807688,14.191342088369222,96.9897138726434,99.42758280492569,103.73076897862114,1027.771722740224,7.956386245852,9.464513990604246,14.186313833528157,96.86505195099451,99.473764804547,103.51385647555487,1010.5348466714097,8.035064207607029,9.55875722685875,14.211187558167232,97.01811480937903,99.47327087020557,103.42715617562838,1032.440866507381,-1.4052690041135756,-1.6771113358575138,0.4542977456811385,-3.0588124142038082,-0.9573553638388809
YEWPAR,13.8102,9.8294,16.1986,90.0,113.412,90.0,2017.8629563908821,13.641660242782494,9.6856934832769,15.96550825685437,90.0,112.6581708815414,90.0,1946.693136471893,13.802413159605411,9.411310660950518,16.57901703775799,89.9999981319937,114.16112639750844,90.00000153125829,1964.9352712157945,13.787606361853706,9.91811319297493,16.44086751611203,90.00000095402152,112.43205530644605,89.99999871013574,2078.1217085137014,-3.526989763778722,0.9370832208800399,6.751375940021247,-2.622957372177209,2.9862658379237565
YEZHIY,5.63,9.63,28.230000000000004,90.0,90.309,90.0,1530.5208289965265,5.420167698852704,9.206747093789414,27.15216661914608,90.0,90.92402027025669,90.0,1354.774294190486,5.379720820985308,9.34532251793727,27.16094796362291,90.00000020167568,89.86476220579078,90.00000036288765,1365.5189969201465,5.394324156026562,9.325303893279626,27.16322957011094,90.00000029474832,89.85247628980609,89.99999961262624,1366.4067494619235,-11.482792751096845,0.7930990996607853,0.8586268075294562,-10.780763577360922,-10.722760280381355
YIBQEJ,7.59007,15.0492,11.211818,90.0,102.29809999999999,90.0,1251.276234782312,7.425522197414296,14.893783922270485,11.170965106960892,90.0,102.14070378097749,90.0,1207.8112614824267,7.530126141704745,14.824129893027088,11.082365319386032,89.99999836331209,102.02571517608985,89.99999984857584,1209.9483803174228,7.5411714245783354,14.84460773283245,11.087881493054246,89.99999999069871,102.3220857160572,90.00000031075207,1212.647015380289,-3.4736513082938085,0.17694145626469962,0.40037330765794416,-3.3028561812395614,-3.087185573275384
YICKON,10.91752,11.126220000000002,11.67162,92.50401,96.84000999999999,91.78901000000002,1405.3769586446736,10.476222564150248,10.942188511109855,11.549784227681501,91.63633431308945,96.49875926733178,92.19974979046049,1313.785315040487,10.672091826567785,10.854648097354808,11.505109287296381,92.1933361874753,96.8201696238222,91.6604242127562,1321.6171766058794,10.64297088229272,10.84488708563463,11.537560391749414,92.3280392696961,96.63639856543094,91.52868947768259,1321.0110758876692,-6.517229633002975,0.5961294798877507,0.549995555929899,-5.959951280229536,-6.0030785504243385
YICMUU,9.0352,20.0465,11.3773,90.0,95.0214,90.0,2052.7948174385842,8.872380699863342,19.9422219243157,11.256235265110515,90.0,94.96836026362845,90.0,1984.1386466337417,8.876480820642357,19.758297773622125,11.266579625447964,89.99999978565705,95.23426744776351,90.00000007661113,1967.7397000295084,8.828800362234732,19.618141842002757,11.261102552819555,90.00000023511059,95.52149599203592,89.99999979269512,1941.4255384237024,-3.344521830511519,-0.8265020507541387,-2.152728000258737,-4.14338133974856,-5.4252513728500675
YILJIO,8.709001,8.979900999999998,26.03763,89.51464,84.86303999999998,85.52135,2021.9241611985158,8.51991859095472,8.871521513296738,25.751235937516466,89.52533029130413,85.15638033914138,84.9502686357979,1931.9187384724191,8.550400965235564,8.866227009284588,25.548618128993706,89.39830223120431,85.14205222995338,85.45981351219878,1923.8079647851303,8.549447442771756,8.881731858682144,25.598154049635234,89.3670259156237,85.16423067707335,85.44378939514733,1930.7094838577343,-4.451473722572514,-0.4198299610521986,-0.06259345129811149,-4.852615063228987,-4.511280842834038
YINFIK,7.77,7.839,20.151000000000003,90.78,97.36,104.54,1176.939269858987,7.692626338990796,7.827382136842283,19.98037065432631,90.19322522912515,96.79993013832929,105.14336105606071,1152.396095429704,7.675669550070072,7.785377084771348,19.979913507668932,90.76631005860342,96.93423697317002,104.83545682250305,1144.4957853475717,7.664951040225503,7.781886723093456,19.92847390991122,90.99937610417294,96.92648432451472,104.88870577644188,1138.9431000660961,-2.0853390704028083,-0.6855550893884717,-1.167393348255971,-2.7565980116631272,-3.228388309062314
YINWID,5.87213,8.37974,34.491914,92.6234,93.85940000000001,103.79139999999998,1641.2215368839577,5.7433493530195445,8.19358375009964,34.23324181866336,91.19057610807351,92.83458141283086,104.55345530301557,1556.4520134533454,5.717486077766394,8.146888168241901,34.132151912634704,92.30382437588135,92.99690621454145,103.6291404113532,1540.7235264270903,5.732377986048622,8.161144817589646,34.14347960021765,92.25486379395613,93.21293330189724,103.5619191448468,1548.0789442946082,-5.165026264008006,-1.0105346576896963,-0.5379587090616246,-6.123366541221126,-5.675199264457079
YIPCEG,7.69281,7.741110000000001,8.184111,80.7342,72.1312,85.7022,457.6394542758043,7.619114731565615,7.588924596898337,8.18984338550253,80.85441956322825,71.7916248424316,86.30543045016569,444.05844660523456,7.667056843683111,7.701337451180876,8.09849545052132,80.97771246358361,71.53760428098175,85.63372253819885,447.786217001318,7.66479399845572,7.6791969049758,8.010233947114765,81.40890966109644,71.21784436504248,85.48576698264809,441.1271821696365,-2.967621682020653,0.8394774211777115,-0.6601077984231949,-2.1530567748094787,-3.608139978293132
YIPFOU,6.96076,8.52058,9.13401,75.57870000000001,71.5878,74.49379999999998,487.20063994666396,6.888910072052423,8.416375041525725,9.042261786798347,76.15576689254338,71.24080056966848,74.85155699838724,472.2049731633728,6.901256370586836,8.460033807914733,8.93791575203751,75.68786113734781,71.24420028579063,73.9333759513371,467.5943595613467,6.838632429640331,8.392907976477353,8.932774240983898,75.97422215949815,71.48601416582626,74.43388028882869,461.3565850753216,-3.0779242787802548,-0.9764008987747189,-2.2973896304768235,-4.024272297233358,-5.304601996042453
YIRREZ,7.59091,12.766215,14.751119,113.96612000000002,95.5431,98.49809999999998,1272.3577840915539,7.273983251031903,12.55082893623831,14.445856310478895,114.21541207173577,93.20178901211169,98.80978085476993,1178.2443939668228,7.27239988920393,12.457122467573061,14.463800722330339,113.38605404265387,93.88856522099333,98.88995117538718,1176.1190185011087,7.314276216566713,12.448784843147278,14.52007158164801,113.39758737264154,94.29364372296926,99.03895303600758,1184.5051029146323,-7.396770884844055,-0.1803849419184218,0.5313591119013422,-7.5638131658980114,-6.904715189025796
YISRUQ,8.9593,10.9233,15.2575,99.1305,105.2005,100.88850000000001,1380.4182275419032,8.732334739343477,10.630426898588066,15.059635472046065,98.85741510671613,105.02913652160606,100.11107673915201,1299.5866153625411,8.827586758892805,10.666419536888865,14.899562695754565,99.64122380817138,105.12995322343136,100.77371230398698,1295.3628365552972,8.813200063351223,10.686326339166841,14.861099109931672,99.60223040326045,104.9977924806616,100.96615169768235,1292.3642341291077,-5.8555885866052435,-0.32500941124771404,-0.5557445073731119,-6.161566783862543,-6.37879098203393
YIWHUI,9.47805,9.82216,22.445212,77.3524,78.3164,78.1232,1967.8764880469344,9.260634325529308,9.60681421022052,21.936527814031137,77.47383131574368,76.4860147919207,76.34786698207218,1816.7270571085326,9.406075408604634,9.62481929302873,21.624763830752563,78.15902099447509,75.86619076728839,76.28104592332323,1821.622612299806,9.367779073078227,9.58902792847611,21.714256315711715,77.36408975025572,77.40786757718007,77.56751235473641,1828.529843016208,-7.680839313671236,0.26947114439221587,0.6496730403993888,-7.432065814876498,-7.081066615569168
YIYMIG,9.57114,37.874114,7.84203,90.0,101.8904,90.0,2781.7288592359605,9.390373481560141,38.18629767996954,7.718628588435104,90.0,102.87003866345466,90.0,2698.241052211227,9.854880899287362,36.808533246817916,7.925248615261402,89.99999729224392,100.85478249766209,89.99999787899372,2823.396528309808,9.685786385036238,36.81823290062178,7.937372008578782,89.99999667137025,100.97174939935695,89.9999934439277,2778.834665894174,-3.001292047121542,4.638409752012914,2.986894503621176,1.497905481891298,-0.10404297069345954
YIZCUG,4.45977,12.550819,13.7272,90.7512,96.23019999999998,97.86529999999999,756.3343017377573,4.3698254363781555,12.36840854083775,13.530187876592926,92.49498201527096,94.92044336961229,96.56801303698786,722.7480075197656,4.451747824883701,12.124912376415542,13.292018166805343,95.27800113310485,95.3442044308597,96.5751720477445,705.8144225345671,4.335568354389501,12.23122763055196,13.551797129124694,93.702758127223,96.16629959700201,95.87585713800893,708.6526484847118,-4.440667855579696,-2.3429445406994533,-1.9502452982782243,-6.679570011186249,-6.304309237792324
YOBTAO,7.55632,8.30222,20.65935,83.7322,82.5282,89.71419999999999,1277.3065193336693,7.5343651689715,8.271785574046593,20.562896258232172,83.22568260499557,82.27648679421169,89.79478738379572,1260.944391908124,7.475063035065278,8.253351715572428,20.409623667926585,84.07965870804725,82.80949166447742,90.39237009004647,1242.3429363469625,7.511289175283149,8.275042839524247,20.556223704129827,83.8367650836405,82.52167797081013,89.89856472531882,1259.4109881800703,-1.2809867622127833,-1.4752003086363688,-0.12160756159384663,-2.737289950179398,-1.401036547040763
YOBTIW,10.25222,10.76384,11.05284,112.3644,105.7112,96.3572,1054.0632595529044,10.222747169954687,10.475521968245571,11.075815723528297,113.432583099451,105.43777908501615,95.78943776171036,1019.9504857452312,10.523014507819626,10.477044381551941,10.962803793743797,111.38889842443277,104.37797554132673,97.86890775741215,1054.9200873532152,10.658220674795876,10.37198990891737,11.005821381111895,110.69041122333144,105.1997974166684,98.12442625685452,1060.8477445086125,-3.2363118151127477,3.428558748362509,4.009729818746999,0.08128808138842392,0.6436506437560425
YOBVAQ01,7.48802,11.384340000000002,13.02804,83.1113,83.10230000000001,75.1163,1060.956744737895,7.427692788163093,10.971501854002984,12.931837747248318,84.70323511227551,83.43025877579373,76.1472132272065,1014.1771373034932,7.733434972582172,11.177159033155124,12.492471571074653,81.68974190501427,83.69871853925544,75.24401252094655,1030.2380309806501,7.825778987559189,11.337904106236037,12.423236593128077,83.17481312753151,83.43013343552425,86.02692639483924,1085.5549259953277,-4.409190823887782,1.5836379155479556,7.038000174369412,-2.8953785259957745,2.318490492608127
YOFDEF,10.40021,13.388312999999998,14.297014,68.1358,70.5408,69.10469999999998,1679.337722242902,10.294273856597263,13.322824531263898,14.159205299398012,68.07847626552048,71.06339894756401,69.27530620878365,1642.987477312683,10.257140150302943,13.250193828546575,14.168287020231176,68.03604071715715,70.26284383462287,68.69680298245416,1617.7894060275612,10.32202832267548,13.307478988434031,14.214141973015519,68.01898735803215,70.633688247069,69.04843317980983,1646.1425089017173,-2.1645583523050953,-1.5336739709262133,0.19203016654726493,-3.665035055196496,-1.9766847907667746
YOFLEN,10.97512,14.23072,10.86292,90.0,99.90931899999998,90.0,1671.3015997849898,10.905164113280275,14.198808674291929,10.805210555589998,90.0,100.51258548597092,90.0,1644.999530421794,10.914781725454038,14.189890501581917,10.808463729262476,89.99999970952196,100.14300191885393,89.99999995067087,1647.8474545271881,10.91986196615502,14.186906966104472,10.778438260113012,90.00000012412161,100.30271537321461,90.00000103229698,1642.8629032992637,-1.5737476327779252,0.17312613485451742,-0.12988618434330612,-1.4033460663724007,-1.701589736369823
YOHCIL,9.85033,7.92123,13.82195,90.0,97.16201,90.0,1070.0667937770268,9.849013677301306,7.897930585726552,13.746533472748634,90.0,97.48865143538913,90.0,1060.178833435326,9.628893238148986,7.837140610783432,13.604856380191576,89.99999955437116,96.26731846898763,89.99999873726976,1020.5271750759166,9.762842624407801,7.822685786070458,13.738617906893841,89.99999979328051,96.06266143219197,90.0000009268887,1043.3724993825742,-0.9240507601211673,-3.7400914929535998,-1.5852357661484047,-4.629581909204902,-2.494638143122765
YOJDIL,8.1562,14.1034,16.3806,90.942,99.312,100.91200000000002,1823.6559903352693,8.061699261354063,14.055219759727228,16.254356591755524,91.03953375232607,100.02440007085458,99.90241130879556,1784.4321602583284,8.170917011293165,14.25007113303131,16.3989003215695,90.82618853134983,99.28857044800337,100.87038698449605,1848.5921008492073,8.422177411470486,14.410808733782945,16.92144557124906,89.98176690575335,97.47959154331741,100.91521492798927,1998.82346034576,-2.1508349318519113,3.595538234504283,12.014539126911643,1.3673692103165618,9.6052912906171
YOLSIF,11.857712,11.984812,11.529312,90.0,90.0,90.0,1638.4587644137982,11.89449931321837,11.99925254849296,11.33198896128319,90.0,90.0,90.0,1617.3592712645072,11.735195565301485,12.018968273941196,11.49230518496512,89.99999985695601,90.00000013422937,89.8704397987175,1620.927387789638,11.44421766336786,11.95275225507499,11.674326108528627,89.99999901133585,90.00000053978259,89.85570192487188,1596.9248188075717,-1.2877646729693495,0.22061372439168164,-1.2634454706503893,-1.069991934184106,-2.5349399391864718
YOLXUV,14.92903,5.742978,27.76275,90.0,104.784718,90.0,2301.489311031336,14.852176274692377,5.65552544663382,27.19999182662019,90.0,104.99997253207339,90.0,2206.8644730323495,14.72527168975516,5.66166196640464,27.294771271949813,90.00000090496964,104.8588101943379,90.0000005181772,2199.458826535279,14.745418316501137,5.673758733142341,27.343098683580717,90.00000002194128,104.75652959103486,90.00000031879992,2212.1255082433368,-4.111461111091738,-0.3355732346760125,0.23839412321311962,-4.433237382724813,-3.8828684695456537
YORCAN,9.40243,6.92642,19.94776,90.0,100.09701,90.0,1278.9813904480973,9.193074008182274,6.779507094138756,19.86810262079952,90.0,99.39766336074302,90.0,1221.650729978079,9.23719029412796,6.774372148906637,20.051648088452904,90.00000199318421,99.16415573659984,90.00000087112684,1238.7396542397837,9.146116771831979,6.8273670621985065,20.03688471181415,90.00000023872205,98.90208281647355,90.00000102705154,1236.1097264938664,-4.482524992011981,1.398838787745117,1.1835622212616306,-3.146389502525497,-3.3520162431144156
YOTBAN,10.933,13.657,17.997,69.9,73.57,88.76999999999998,2411.887922216424,10.850351549115588,13.574891947327819,17.922346145089932,70.1801001131823,73.26466094931263,88.40973475923289,2371.0975002206224,10.824195323101874,13.559242633733623,17.89082495506659,70.04767094987268,73.22803184537894,88.70990611653319,2354.7642135353426,10.884131055680317,13.593704554940242,17.943433999478938,69.92273316024038,73.36771737156919,88.68717827047503,2380.7867510916603,-1.691223776199232,-0.6888492220906137,0.4086399175966587,-2.368423016463686,-1.2894948740480092
YOTSIJ,5.70038,15.2281,25.0812,90.0,90.0,90.0,2177.197560632253,5.519236268001616,14.95969580856912,24.898850838062643,90.0,90.0,90.0,2055.800900242215,5.579656292627975,15.000089838923712,24.70988805451503,89.99999869575709,89.99999875029542,90.00000047229825,2068.1026219360074,5.545796451446989,14.96182780644205,24.624265835655237,90.00000359526602,89.99999744799537,89.99999794092334,2043.2046520984352,-5.575821991771144,0.5983907144093086,-0.6127173182138265,-5.010796478412586,-6.154375283008614
YOTSUX,4.3691,29.0786,9.1862,90.0,102.271,90.0,1140.4180073668092,4.219645711404147,28.73024867250762,9.173389991315162,90.0,101.99598010623608,90.0,1087.8176477830182,4.257998375370456,28.59114185163063,9.00776312105015,89.99999991430532,102.70380514345352,89.99999916457557,1069.7692252534594,4.266424733233709,28.58481419538087,9.041655852684727,90.00000008642388,102.86904578862408,89.99999975878595,1074.9774065012018,-4.612375396039535,-1.6591404419979454,-1.1803670686888454,-6.194990052505025,-5.738299504469222
YOTTAE,15.6101,13.1991,7.9451,90.0,102.78099999999999,90.0,1596.4422193790951,15.535950880318785,12.988115151652455,7.814187320544835,90.0,103.02979523242257,90.0,1536.1708454417967,15.416591441675042,12.864442559995647,7.828075361296143,89.9999995573633,103.15763742074124,90.00000038239247,1511.7524337698433,15.400186336601838,12.847879228721746,7.863407092032684,90.00000040794538,103.11902855314585,90.00000039915138,1515.244905092952,-3.775355800897061,-1.5895635400456254,-1.3622143924249854,-5.304907661624629,-5.0861417532369755
YUCKEQ,5.10256,11.075413,12.529816000000002,98.7634,94.7074,101.8064,680.3162063084908,5.09976953127913,11.055263610479718,12.550954940180532,99.1046627081779,94.93163960405273,101.73774009812401,678.959561132811,5.114477795578607,11.034953942518893,12.522653089188813,98.50785783281287,94.38424263255857,102.58262600043247,677.8515244180609,5.127750800604515,11.064226511687139,12.545399379711172,98.9966029174885,94.87413673478751,101.85378046779113,682.9442265532376,-0.19941391416223292,-0.16319627532771416,0.5868781660248495,-0.36228475340954913,0.38629393514038296
YUCVAU,20.961313,9.30215,13.379080000000002,90.0,100.39901000000002,90.0,2565.874273800111,20.98689371766243,8.99613611839803,13.028447854036411,90.0,100.39770384926173,90.0,2419.390535804024,20.78167549213499,9.087155270700135,13.098635577848974,90.00000062291211,100.37994346211978,90.00000074171778,2433.147096829055,20.66703215211725,9.124145956771592,13.182998848750849,90.0000006997663,100.40179246711008,89.99999900495051,2445.0513397795366,-5.708921107001159,0.5685961328463085,1.060630914925239,-5.172785678796506,-4.708840774245466
YUDGUC,8.51557,10.520390000000003,13.916112,78.063211,72.70081,83.357112,1162.6105929407456,8.49398145243289,10.356002941014532,13.744540390343724,78.55443000702975,72.43491039167881,83.0991709123374,1127.3756259688682,8.404242518530786,10.3795120304254,13.755809028449761,78.10019880076806,72.8203957737961,83.30065400492785,1119.775100509891,8.455104620284345,10.454266235187344,13.749274107814637,77.98308845810361,72.65579121458639,83.1996419732505,1132.575583134961,-3.0306765812921843,-0.6741786219163061,0.4612444198998911,-3.684423029597995,-2.5834109880087164
YUFGEN,9.99453,13.434640000000002,17.82205,81.01601,78.33501,86.04601,2313.1141424392968,9.903618345767498,13.192057275164283,17.595892897880532,81.11182660112564,79.12109310653007,86.08542367049544,2228.6504263788256,9.811624405870946,13.232741024488545,17.49628038693553,80.29577646008646,79.06935252348542,85.20214989953804,2195.359689683376,9.83261060412056,13.256366334407078,17.538009937262274,80.24844503273518,78.96780996206323,85.34017465817162,2208.5033647043733,-3.651515267266485,-1.493762157645393,-0.9040027738754796,-5.090732471668806,-4.5225082418373885
YUGBOS,9.0183,14.8134,19.1626,103.2364,99.5224,106.15040000000002,2320.6313194217623,8.892053353981323,14.520527201598279,18.783344429588357,102.45830674638077,99.86713425776415,106.70616309323567,2196.4374559853336,8.877685920054727,14.454045171655107,18.881708166941714,102.75483364356243,100.15649980022012,106.43156142084543,2191.4884721379726,8.878792558040393,14.531530885766049,18.93847967948723,103.0509659218914,99.89562431229488,106.2848698292304,2211.427323728751,-5.351727454379717,-0.2253186783841672,0.682462762714681,-5.564987691192953,-4.705788238703156
YUGTAY,7.5893,14.3684,18.5615,72.26109999999998,85.40299999999999,88.993,1921.5733365270396,7.427439356560884,14.243292280813879,18.35617054350384,72.34235994688356,85.10891318183769,90.07048065867012,1842.9404266836034,7.362466005660687,14.226636167955785,18.341791430320658,72.45774654727813,84.5205960036796,89.9092386899871,1822.7129680731646,7.443827972544963,14.174547567441055,18.323713141145745,72.62431996541116,84.8493111227732,89.47286039034013,1837.3959170369324,-4.092110790085878,-1.0975644311432469,-0.3008512682446525,-5.1447616687141675,-4.380650891120581
YUHLET,7.23386,9.03127,13.33521,109.1591,102.9622,93.23809999999999,793.9266141121906,7.159415871520957,9.031639555570775,13.361520549087976,109.55838499083566,102.54024955117062,93.83331938463176,785.5024779982393,6.940055391595994,9.005685101503971,13.444838923415398,108.93562825688205,101.64692415858941,93.76213220969879,770.6251520776755,7.063839188043629,8.906601273858149,13.381651806923994,108.02128536447445,102.63895039594811,93.41243822870334,773.8247620001674,-1.0610723918572185,-1.8939884134391245,-1.486655526260234,-2.934964217136366,-2.5319534267662855
YUHLOD,7.507613,10.258518,11.8362,84.4686,82.3786,80.90860000000002,889.5308563490609,7.374807814995694,10.170192838048749,11.694247202247807,84.85972662506776,82.92054316299601,81.54590463157362,858.6757910555782,7.309120760750503,10.043350644487198,11.836580951634065,84.3146832503892,82.39203948173083,81.37467319521866,848.7250711725621,7.426425424905265,10.146915680578058,11.733357896167343,85.13344745469382,82.60575714775284,80.72084658831072,863.4875122858473,-3.4686897113521615,-1.158844815082483,0.5603653067188481,-4.58733779556334,-2.9277617383734573
YULNEZ,9.2683,13.9345,19.0736,90.0,90.0,90.0,2463.338776349362,9.210711246293593,13.813461571940458,18.485223403291187,90.0,90.0,90.0,2351.908355158359,9.164006666049563,13.67352422296034,18.707976320285603,90.00000037974414,90.00000029231263,90.00000044656956,2344.189262253857,9.16544898496492,13.693682994822387,18.6739203513011,90.00000186419722,89.9999997264471,89.99999968462636,2343.74045514519,-4.5235524346408225,-0.3282055139424047,-0.34728819238447683,-4.83691140006666,-4.855130863543471
YUNXAH,4.799811,12.9273,16.3764,110.8133,93.7813,99.21729999999998,929.2094767904457,4.758971554800145,12.94056096836914,16.29371577485245,110.73779064243539,93.89047484683606,99.22785908454456,917.7910946306231,4.7596028993477,12.859092490240315,16.267062396759076,110.58682055801408,93.62960955819933,99.28678927253017,912.0178811179665,4.793227784700557,12.917482054084607,16.347539181024068,110.74416939900847,93.78620118155303,99.13833307537537,926.3158807794961,-1.2288275620328908,-0.6290335073451703,0.9288373137139544,-1.8501313322653812,-0.31140405723629927
YURSEJ,12.6322,10.3792,13.8982,90.0,115.132,90.0,1649.715965069225,12.52825017596953,10.199227206180856,13.5376666315497,90.0,114.33115601925265,90.0,1576.1784220423433,12.371187225896788,10.160378236664613,13.61130216348365,90.00000016543723,114.93123906884423,90.0000003647798,1551.4554173928748,12.443940072287836,10.222250206612824,13.670573425008948,89.99999969003301,114.96628664608741,90.0000003916593,1576.4708006389312,-4.457588129347821,-1.5685409915353066,0.018549841344044787,-5.956210023840495,-4.439865163529542
YUSYUH,5.36485,7.13807,12.261312,96.6713,93.5763,104.2563,449.97793217031756,5.331026851993416,7.112847490569425,12.079672971106701,96.1356162614966,93.21053778659228,104.62253264091977,439.0289714531426,5.429429971863999,7.358759003422618,11.822822494875606,96.42185349572776,95.93464766170564,105.1130438065202,448.8217646512817,5.607916657602575,7.122388515953137,11.77655364882476,94.6586794436958,97.36610258963873,105.93196807360934,445.2208419109963,-2.433221705865953,2.2305573970952044,1.4103557761482544,-0.25693871551866765,-1.057183012592872
YUTQEL,8.33063,8.71222,12.43074,98.6833,97.7373,99.3983,868.0745086110785,8.299110738948933,8.625475419749549,12.391538716949714,98.75965830904954,98.26315937712039,99.21512451022556,852.4277052048719,8.399912125553744,8.63350403066164,12.269104128245724,100.55677594806953,99.25482267058418,98.44429764267697,848.944312753915,8.289178212000655,8.615379106741463,12.283996983551143,99.39287098606236,98.1680216366808,99.102712871426,841.8048326823539,-1.8024723973569388,-0.4086437394851804,-1.2461904344093253,-2.2037504462343716,-3.0262005931675335
YUTQIP,10.5924,17.9225,11.1614,90.0,99.252,90.0,2091.3403607113687,10.565704970833991,17.778730867203826,11.074774025948617,90.0,99.21247872763536,90.0,2053.5055717652053,10.538585467933583,17.79086915510364,11.126803386124015,90.0000004194587,99.2765611986785,89.99999972393944,2058.887509383178,10.574794972611965,17.889156608563308,11.149369719572231,90.00000002816311,99.30109300486458,89.99999989042134,2081.4426221955796,-1.809116758655864,0.26208536718730735,1.3604565195486373,-1.5517728217683273,-0.47327248599660754
YUVREO,22.57785,7.55102,20.52155,90.0,90.0,90.0,3498.6328055168487,22.43756230840236,7.413539180352735,20.631630208768467,90.0,90.0,90.0,3431.9014182634364,22.2309588395501,7.366340210872069,20.51924235912676,90.00000000918999,90.00005207235279,89.99995560908378,3360.247667771453,22.100976717292916,7.382767378650495,20.80328118344678,89.99999443358193,89.99997485328275,90.0000069717316,3394.3958736424484,-1.9073561291766992,-2.0878732154328787,-1.0928502905531043,-3.95540616686558,-2.979361872730214
YUWKEI,7.73492,21.73196,19.68765,90.0,93.35081000000001,90.0,3303.7371558706864,7.711572747962798,21.627321995003005,19.75608226251165,90.0,93.61355499147008,90.0,3288.3817404231954,7.712212324102118,21.69558921921754,19.659434194039957,89.99999873802437,93.41828728195998,90.00000469652961,3283.5835966798695,7.711950602386602,21.545476949467382,19.70281721370951,89.99999986740762,93.42434145681368,89.99999991569939,3267.9286991204435,-0.46478925904273655,-0.1459120054202836,-0.6219789220736797,-0.6100230811341728,-1.0838772898931082
ZABLUM,5.91735,8.22127,13.161111,86.49601,79.89301000000002,84.60701000000002,626.8867885472472,5.912668508556605,8.19422239390441,13.1789795865346,86.35783780721226,79.52581827391285,84.58918708563917,624.3785060761181,5.904199585301131,8.212574801889604,13.066375403634344,86.99121026898241,81.20881389584761,85.05216722484836,623.2975431162938,5.915455412931046,8.222042579948534,13.166984368942035,86.45153822193576,79.88758676110089,84.6000495278641,626.9849289671886,-0.4001172966081769,-0.1731262286105247,0.41744276359710275,-0.5725508172330656,0.01565520628833458
